time_s,lat,lon,alt,grav_x,grav_y,grav_z
3.4,30.01114,30.9869931,173.391,0.03488265633106479,0.2162236396374401,0.9757072664571063
3.5,30.0111403,30.986994,173.462,0.02490310373241371,0.21216467787713247,0.9768974883266701
3.6,30.0111403,30.9869933,173.421,0.020020142216254158,0.19916379284035768,0.9797357097079379
3.7,30.0111402,30.9869929,173.404,0.02172917874691,0.19745475630970183,0.9800408948026978
3.8,30.0111405,30.9869941,173.475,0.02685628833887753,0.1861018707846309,0.9821466719565416
3.9,30.0111405,30.986994,173.457,0.030854213080233162,0.17929624317148352,0.9832758568071536
4.0,30.0111405,30.9869937,173.466,0.026978362376781518,0.17407757805108798,0.9843440046388134
4.1,30.0111409,30.9869947,173.532,0.02630695516830958,0.17218543046357615,0.9846797082430494
4.2,30.0111407,30.9869937,173.49,0.031464583269753106,0.1696523941770684,0.9849848933378094
4.3,30.0111411,30.9869954,173.601,0.04220709860530412,0.15582750938444168,0.9868465224158453
4.4,30.0111413,30.9869959,173.626,0.04171880245368816,0.14548173467207862,0.9884640034180731
4.5,30.0111411,30.9869941,173.537,0.03283791619617298,0.14520706808679465,0.988830225531785
4.6,30.0111413,30.9869952,173.625,0.029877620777001252,0.1316263313699759,0.9908444471572009
4.7,30.0111416,30.9869963,173.685,0.028138065736869413,0.1173436689352092,0.9926755577257607
4.8,30.0111414,30.9869957,173.663,0.03900265511032441,0.10800500503555406,0.9933774834437086
4.9,30.0111413,30.9869949,173.617,0.04422132023071993,0.10373241370891445,0.9935911130100405
5.0,30.0111418,30.9869958,173.682,0.03295999023407697,0.10345774712363048,0.9940794091616565
5.1,30.0111418,30.9869958,173.691,0.029419843134861293,0.10248115482039857,0.9942930387279886
5.2,30.0111412,30.9869944,173.586,0.02902310251167333,0.10171819208349864,0.9943845942564166
5.3,30.0111416,30.9869951,173.639,0.024719992675557727,0.10507522812585833,0.9941404461806085
5.4,30.0111419,30.9869955,173.674,0.03189184240241707,0.11224707785271767,0.9931638538773766
5.5,30.0111422,30.9869955,173.685,0.03732413708914457,0.11490218817712942,0.9926450392162847
5.6,30.0111429,30.9869981,173.856,0.03326517532883694,0.12253181554612873,0.9918820764793848
5.7,30.0111432,30.9869984,173.881,0.03057954649494919,0.1261329996642964,0.9915158543656728
5.8,30.0111434,30.9869997,173.979,0.030030213324381237,0.12656025879696037,0.9914853358561968
5.9,30.0111436,30.9869999,173.982,0.033509323404644915,0.12668233283486435,0.9913632618182928
6.0,30.0111436,30.9870001,174.021,0.03109836115604114,0.12887966551713614,0.9911496322519608
6.1,30.0111447,30.987003,174.222,0.026245918149357585,0.12967314676351208,0.9911801507614368
6.2,30.0111442,30.9870016,174.125,0.019959105197302165,0.1274452955717643,0.9916379284035768
6.3,30.0111452,30.9870048,174.337,0.015961180455946532,0.12582781456953643,0.9919125949888608
6.4,30.0111453,30.9870056,174.393,0.017029328287606435,0.12408825952940458,0.9920957060457167
6.5,30.0111455,30.9870059,174.408,0.02447584459974975,0.1239051484725486,0.9919736320078127
6.6,30.0111458,30.9870064,174.443,0.0358897671437727,0.12143314920499283,0.9919431134983367
6.7,30.0111464,30.9870085,174.604,0.033570360423596915,0.11978514969328898,0.9922177800836207
6.8,30.011147,30.9870097,174.709,0.0304269539475692,0.1173131504257332,0.9926145207068087
6.9,30.0111471,30.987009,174.657,0.035462508011108736,0.11716055787835322,0.9924619281594287
7.0,30.0111477,30.9870108,174.797,0.04199346903897214,0.1097750785851619,0.9930417798394726
7.1,30.0111485,30.9870129,174.927,0.06442457350383007,0.10306100650044252,0.9925840021973327
7.2,30.011149,30.9870143,175.02,0.057252723776970736,0.10065004425183874,0.9932554094058046
7.3,30.0111495,30.9870139,174.988,0.050813318277535324,0.09848323007904294,0.9938352610858485
7.4,30.0111506,30.9870164,175.214,0.07162694174016541,0.10177922910245063,0.9922177800836207
